_id,Version_UID,accessories_package,city_id,city_name,cow_cess,engine_protect,ex_showroom_price,extended_warranty,fastag,five_year_extended_warranty,four_year_extended_warranty,four_year_rsa,genuine_accessories,hypothecation_charges,insurance,mcd,model_id,one_year_extended_warranty,one_year_rsa,paint_protection,registeration_charges,road_safety_tax_cess,rsa,rti,rto,rto_bh_series,rto_corporate,second_year_extended_warranty,shield_of_trust,state,tax_collected_at_source_tcs,three_m_protection,three_year_extended_warranty,two_year_rsa,brand,model_name,version_name
6434eaecaf924b64c96ce24b,257,,388,Bikaner,,,543000,,500,,,,,1500,33447,,30,,,,,,,,53870,43440,48870,,,RAJASTHAN,,,,,Hyundai,Grand i10 Nios,Era
6434eaecaf924b64c96ce250,257,,336,Boudh,,,543000,,500,,,,,1500,33447,,30,,,,,,,,48440,43440,43440,,,ODISHA,,,,,Hyundai,Grand i10 Nios,Era
6434eaecaf924b64c96ce267,257,,192,Chitradurga,,,543000,,500,,,,,1500,33447,,30,,,,,1000,,,81020,43440,76020,,,KARNATAKA,,,,,Hyundai,Grand i10 Nios,Era
6434eaecaf924b64c96ce271,257,,99,Dadra & Nagar Haveli,,,543000,,500,,,,,1500,33447,,30,,,,,,,,30256,43440,50512,,,DADRA & NAGAR HAVELI,,,,,Hyundai,Grand i10 Nios,Era
6434eaecaf924b64c96ce272,257,,110,Dahod,,,543000,,500,,,,,1500,33447,,30,,,,,,,,30256,43440,50512,,,GUJARAT,,,,,Hyundai,Grand i10 Nios,Era
6434eaecaf924b64c96ce275,257,,83,Dantewada,,,543000,,500,,,,,1500,33447,,30,,,,,,,,59300,43440,54300,,,CHATTISGARH,,,,,Hyundai,Grand i10 Nios,Era
6434eaecaf924b64c96ce27c,257,,167,Deoghar,,,543000,,500,,,,,1500,33447,,30,,,,,,,,30256,,43440,,,JHARKHAND,,,,,Hyundai,Grand i10 Nios,Era
6434eaecaf924b64c96ce27d,257,,470,Deoria,,,543000,,500,,,,,1500,33447,,30,,,,,,,,48440,43440,43440,,,UTTAR PRADESH,,,,,Hyundai,Grand i10 Nios,Era
6434eaecaf924b64c96ce297,257,,14,East Kameng,,,543000,,500,,,,,1500,33447,,30,,,,,,,,59300,,43440,,,ARUNACHAL PRADESH,,,,,Hyundai,Grand i10 Nios,Era
6434eaecaf924b64c96ce29f,257,,472,Etawah,,,543000,,500,,,,,1500,33447,,30,,,,,,,,48440,43440,43440,,,UTTAR PRADESH,,,,,Hyundai,Grand i10 Nios,Era
6434eaecaf924b64c96ce2a4,257,,127,Fatehabad,,,543000,,500,,,,,1500,33447,,30,,,,,,,,32150,43440,27150,,,HARYANA,,,,,Hyundai,Grand i10 Nios,Era
6434eaecaf924b64c96ce2ae,257,,339,Ganjam,,,543000,,500,,,,,1500,33447,,30,,,,,,,,48440,43440,43440,,,ODISHA,,,,,Hyundai,Grand i10 Nios,Era
6434eaecaf924b64c96ce2af,257,,171,Garhwa,,,543000,,500,,,,,1500,33447,,30,,,,,,,,30256,,43440,,,JHARKHAND,,,,,Hyundai,Grand i10 Nios,Era
6434eaecaf924b64c96ce2b7,257,,34,Golaghat,,,543000,,500,,,,,1500,33447,,30,,,,,,,,37580,,43440,,,ASSAM,,,,,Hyundai,Grand i10 Nios,Era
6434eaecaf924b64c96ce2c1,257,10700,128,Gurgaon,,,543000,10838,600,,,,,1500,30350,,30,,,,,,,,31780,43440,27150,,3999,HARYANA,,,,,Hyundai,Grand i10 Nios,Era
6434eaecaf924b64c96ce2d1,257,12262,443,Hyderabad,,,543000,,500,,6488,,,1500,34007,,30,,,,,,1360,,81020,43440,76020,,3999,TELANGANA,,,,,Hyundai,Grand i10 Nios,Era
6434eaecaf924b64c96ce2d8,257,,367,Jalandhar,,,543000,,500,,,,,1500,33447,,30,,,,,,,,42884,43440,37884,,,PUNJAB,,,,,Hyundai,Grand i10 Nios,Era
6434eaecaf924b64c96ce2e5,257,,244,Jhabua,,,543000,,500,,,,,1500,33447,,30,,,,,,,,48440,43440,43440,,,MADHYA PRADESH,,,,,Hyundai,Grand i10 Nios,Era
6434eaecaf924b64c96ce2e7,257,,399,Jhalawar,,,543000,,500,,,,,1500,33447,,30,,,,,,,,53870,43440,48870,,,RAJASTHAN,,,,,Hyundai,Grand i10 Nios,Era
6434eaecaf924b64c96ce2ea,257,,131,Jind,,,543000,,500,,,,,1500,33447,,30,,,,,,,,32150,43440,27150,,,HARYANA,,,,,Hyundai,Grand i10 Nios,Era
6434eaecaf924b64c96ce2ec,257,,36,Jorhat,,,543000,,500,,,,,1500,33447,,30,,,,,,,,37580,,43440,,,ASSAM,,,,,Hyundai,Grand i10 Nios,Era
6434eaecaf924b64c96ce2ee,257,,59,Kaimur (Bhabua),,,528590,,500,,,,,,32931,,30,,,,,,,,52573,,42287,,,BIHAR,,,,,Hyundai,Grand i10 Nios,Era
6434eaecaf924b64c96ce300,257,,133,Karnal,,,543000,,500,,,,,1500,33447,,30,,,,,,,,32150,43440,27150,,,HARYANA,,,,,Hyundai,Grand i10 Nios,Era
6434eaecaf924b64c96ce301,257,,423,Karur,,,543000,,500,,,,,1500,33447,,30,,,,,1500,,,59300,43440,54300,,,TAMIL NADU,,,,,Hyundai,Grand i10 Nios,Era
6434eaecaf924b64c96ce305,257,,490,Kaushambi,,,543000,,500,,,,,1500,33447,,30,,,,,,,,48440,43440,43440,,,UTTAR PRADESH,,,,,Hyundai,Grand i10 Nios,Era
6434eaecaf924b64c96ce310,257,,62,Kishanganj,,,543000,,500,,,,,1500,33447,,30,,,,,,,,53870,,43440,,,BIHAR,,,,,Hyundai,Grand i10 Nios,Era
6434eaecaf924b64c96ce317,257,2012,533,Kolkata,,,543000,,500,,9849,,,1500,33349,,30,,,,,,,,57000,43440,29865,,7999,WEST BENGAL,,,,,Hyundai,Grand i10 Nios,Era
6434eaecaf924b64c96ce31c,257,,92,Koriya,,,543000,,500,,,,,1500,33447,,30,,,,,,,,59300,43440,54300,,,CHATTISGARH,,,,,Hyundai,Grand i10 Nios,Era
6434eaecaf924b64c96ce326,257,,134,Kurukshetra,,,543000,,500,,,,,1500,33447,,30,,,,,,,,32150,43440,27150,,,HARYANA,,,,,Hyundai,Grand i10 Nios,Era
6434eaecaf924b64c96ce329,257,,63,Lakhisarai,,,543000,,500,,,,,1500,33447,,30,,,,,,,,53870,,43440,,,BIHAR,,,,,Hyundai,Grand i10 Nios,Era
6434eaecaf924b64c96ce32b,257,,492,Lalitpur,,,543000,,500,,,,,1500,33447,,30,,,,,,,,48440,43440,43440,,,UTTAR PRADESH,,,,,Hyundai,Grand i10 Nios,Era
6434eaecaf924b64c96ce32c,257,,176,Latehar,,,543000,,500,,,,,1500,33447,,30,,,,,,,,30256,,43440,,,JHARKHAND,,,,,Hyundai,Grand i10 Nios,Era
6434eaecaf924b64c96ce332,257,,324,Longleng,,,543000,,500,,,,,1500,33447,,30,,,,,,,,24276,,43440,,,NAGALAND,,,,,Hyundai,Grand i10 Nios,Era
6434eaecaf924b64c96ce340,257,,215,Malappuram,,,543000,,500,,,,,1500,33447,,30,,,,,,,,64730,43440,59730,,,KERALA,,,,,Hyundai,Grand i10 Nios,Era
6434eaecaf924b64c96ce345,257,,202,Mandya,,,543000,,500,,,,,1500,33447,,30,,,,,1000,,,81020,43440,76020,,,KARNATAKA,,,,,Hyundai,Grand i10 Nios,Era
6434eaecaf924b64c96ce348,257,,497,Mau,,,543000,,500,,,,,1500,33447,,30,,,,,,,,48440,43440,43440,,,UTTAR PRADESH,,,,,Hyundai,Grand i10 Nios,Era
6434eaecaf924b64c96ce34f,257,,325,Mokokchung,,,543000,,500,,,,,1500,33447,,30,,,,,,,,24276,,43440,,,NAGALAND,,,,,Hyundai,Grand i10 Nios,Era
6434eaecaf924b64c96ce355,257,,66,Munger,,,543000,,500,,,,,1500,33447,,30,,,,,,,,53870,,43440,,,BIHAR,,,,,Hyundai,Grand i10 Nios,Era
6434eaecaf924b64c96ce35d,257,,403,Nagaur,,,543000,,500,,,,,1500,33447,,30,,,,,,,,53870,43440,48870,,,RAJASTHAN,,,,,Hyundai,Grand i10 Nios,Era
6434eaecaf924b64c96ce360,257,,67,Nalanda,,,543000,,700,,5891,,,1500,36776,,30,,,,,,,,56710,,43440,,,BIHAR,,,,,Hyundai,Grand i10 Nios,Era
6434eaecaf924b64c96ce363,257,,427,Namakkal,,,543000,,500,,,,,1500,33447,,30,,,,,1500,,,59300,43440,54300,,,TAMIL NADU,,,,,Hyundai,Grand i10 Nios,Era
6434eaecaf924b64c96ce367,257,,115,Narmada,,,543000,,500,,,,,1500,33447,,30,,,,,,,,30256,43440,50512,,,GUJARAT,,,,,Hyundai,Grand i10 Nios,Era
6434eaecaf924b64c96ce374,257,,450,North Tripura,,,543000,,500,,,,,1500,33447,,30,,,,,,,,26720,43440,21720,,,TRIPURA,,,,,Hyundai,Grand i10 Nios,Era
6434eaecaf924b64c96ce384,257,,429,Perambalur,,,543000,,500,,,,,1500,33447,,30,,,,,1500,,,59300,43440,54300,,,TAMIL NADU,,,,,Hyundai,Grand i10 Nios,Era
6434eaecaf924b64c96ce387,257,,502,Pilibhit,,,543000,,500,,,,,1500,33447,,30,,,,,,,,48440,43440,43440,,,UTTAR PRADESH,,,,,Hyundai,Grand i10 Nios,Era
6434eaecaf924b64c96ce398,257,,405,Rajsamand,,,543000,,500,,,,,1500,33447,,30,,,,,,,,53870,43440,48870,,,RAJASTHAN,,,,,Hyundai,Grand i10 Nios,Era
6434eaecaf924b64c96ce3ab,257,,71,Saharsa,,,543000,,500,,,,,1500,33447,,30,,,,,,,,53870,,43440,,,BIHAR,,,,,Hyundai,Grand i10 Nios,Era
6434eaecaf924b64c96ce3b1,257,,293,Sangli,,,543000,,500,,,,,1500,33447,,30,,,,,1294,,,64730,43440,108600,,,MAHARASHTRA,,,,,Hyundai,Grand i10 Nios,Era
6434eaecaf924b64c96ce3bc,257,,182,Seraikela-kharsawan,,,543000,,500,,,,,1500,33447,,30,,,,,,,,30256,,43440,,,JHARKHAND,,,,,Hyundai,Grand i10 Nios,Era
6434eaecaf924b64c96ce3bd,257,,320,Serchhip,,,543000,,500,,,,,1500,33447,,30,,,,,,,,28078,,43440,,,MIZORAM,,,,,Hyundai,Grand i10 Nios,Era
6434eaecaf924b64c96ce3c1,257,,74,Sheikhpura,,,543000,,500,,,,,1500,33447,,30,,,,,,,,53870,,43440,,,BIHAR,,,,,Hyundai,Grand i10 Nios,Era
6434eaecaf924b64c96ce3cf,257,,408,Sirohi,,,543000,,500,,,,,1500,33447,,30,,,,,,,,53870,43440,48870,,,RAJASTHAN,,,,,Hyundai,Grand i10 Nios,Era
6434eaecaf924b64c96ce3d0,257,,140,Sirsa,,,543000,,500,,,,,1500,33447,,30,,,,,,,,32150,43440,27150,,,HARYANA,,,,,Hyundai,Grand i10 Nios,Era
6434eaecaf924b64c96ce3d2,257,,508,Sitapur,,,543000,,500,,,,,1500,33447,,30,,,,,,,,48440,43440,43440,,,UTTAR PRADESH,,,,,Hyundai,Grand i10 Nios,Era
6434eaecaf924b64c96ce3df,257,,164,Srinagar,,,543000,,500,,,,,1500,33447,,30,,,,,,,,43010,,43440,,,JAMMU & KASHMIR,,,,,Hyundai,Grand i10 Nios,Era
6434eaecaf924b64c96ce3ef,257,,219,Thrissur,,,543000,,500,,,,,1500,33447,,30,,,,,,,,64730,43440,59730,,,KERALA,,,,,Hyundai,Grand i10 Nios,Era
6434eaecaf924b64c96ce3f7,257,,329,Tuensang,,,543000,,500,,,,,1500,33447,,30,,,,,,,,24276,,43440,,,NAGALAND,,,,,Hyundai,Grand i10 Nios,Era
6434eaecaf924b64c96ce3fb,257,,525,Udham Singh Nagar,,,543000,,500,,,,,1500,33447,,30,,,,,,,,59300,,43440,,,UTTARAKHAND,,,,,Hyundai,Grand i10 Nios,Era
6434eaecaf924b64c96ce404,257,,526,Uttarkashi,,,543000,,500,,,,,1500,33447,,30,,,,,,,,59300,,43440,,,UTTARAKHAND,,,,,Hyundai,Grand i10 Nios,Era
6434eaecaf924b64c96ce406,257,,79,Vaishali,,,519390,,500,,,,,,32602,,30,,,,,,,,51745,,41551,,,BIHAR,,,,,Hyundai,Grand i10 Nios,Era
6434eaecaf924b64c96ce41e,262,,442,Adilabad,,,716100,,500,,,,,1500,39639,,30,,,,,,,,105254,,57288,,,TELANGANA,,,,,Hyundai,Grand i10 Nios,Magna CNG
6434eaecaf924b64c96ce422,262,,270,Akola,,,716100,,500,,,,,1500,39639,,30,,,,,1102,,,55127,57288,143220,,,MAHARASHTRA,,,,,Hyundai,Grand i10 Nios,Magna CNG
6434eaecaf924b64c96ce249,257,,82,Bijapur(CGH),,,543000,,500,,,,,1500,33447,,30,,,,,,,,59300,43440,54300,,,CHATTISGARH,,,,,Hyundai,Grand i10 Nios,Era
6434eaecaf924b64c96ce24a,257,,466,Bijnor,,,543000,,500,,,,,1500,33447,,30,,,,,,,,48440,43440,43440,,,UTTAR PRADESH,,,,,Hyundai,Grand i10 Nios,Era
6434eaecaf924b64c96ce251,257,,467,Budaun,,,543000,,500,,,,,1500,33447,,30,,,,,,,,48440,43440,43440,,,UTTAR PRADESH,,,,,Hyundai,Grand i10 Nios,Era
6434eaecaf924b64c96ce252,257,,152,Budgam,,,543000,,500,,,,,1500,33447,,30,,,,,,,,43010,,43440,,,JAMMU & KASHMIR,,,,,Hyundai,Grand i10 Nios,Era
6434eaecaf924b64c96ce253,257,,274,Buldhana,,,543000,,500,,,,,1500,33447,,30,,,,,1294,,,64730,43440,108600,,,MAHARASHTRA,,,,,Hyundai,Grand i10 Nios,Era
6434eaecaf924b64c96ce25c,257,,190,Chamrajnagar,,,543000,,500,,,,,1500,33447,,30,,,,,1000,,,81020,43440,76020,,,KARNATAKA,,,,,Hyundai,Grand i10 Nios,Era
6434eaecaf924b64c96ce25e,257,,302,Chandel,,,543000,,500,,,,,1500,33447,,30,,,,,,,,32150,,43440,,,MANIPUR,,,,,Hyundai,Grand i10 Nios,Era
6434eaecaf924b64c96ce265,257,,232,Chhindwara,,,543000,,500,,,,,1500,33447,,30,,,,,,,,48440,43440,43440,,,MADHYA PRADESH,,,,,Hyundai,Grand i10 Nios,Era
6434eaecaf924b64c96ce270,257,9500,337,Cuttack,,,543000,,500,,4800,,,1500,29831,,30,,,,,,,,45680,43440,43440,,3999,ODISHA,,,,,Hyundai,Grand i10 Nios,Era
6434eaecaf924b64c96ce289,257,,276,Dhule,,,543000,,500,,,,,1500,33447,,30,,,,,1294,,,64730,43440,108600,,,MAHARASHTRA,,,,,Hyundai,Grand i10 Nios,Era
6434eaecaf924b64c96ce28e,257,,237,Dindori,,,543000,,500,,,,,1500,33447,,30,,,,,,,,48440,43440,43440,,,MADHYA PRADESH,,,,,Hyundai,Grand i10 Nios,Era
6434eaecaf924b64c96ce2a2,257,,361,Faridkot,,,543000,,500,,,,,1500,33447,,30,,,,,,,,42884,43440,37884,,,PUNJAB,,,,,Hyundai,Grand i10 Nios,Era
6434eaecaf924b64c96ce2a5,257,,362,Fatehgarh Sahib,,,543000,,500,,,,,1500,33447,,30,,,,,,,,42884,43440,37884,,,PUNJAB,,,,,Hyundai,Grand i10 Nios,Era
6434eaecaf924b64c96ce2a9,257,,364,Firozpur,,,543000,,500,,,,,1500,33447,,30,,,,,,,,42884,43440,37884,,,PUNJAB,,,,,Hyundai,Grand i10 Nios,Era
6434eaecaf924b64c96ce2bc,257,,196,Gulbarga,,,543000,,500,,,,,1500,33447,,30,,,,,1000,,,81020,43440,76020,,,KARNATAKA,,,,,Hyundai,Grand i10 Nios,Era
6434eaecaf924b64c96ce2cc,257,,129,Hisar,,,543000,,500,,,,,1500,33447,,30,,,,,,,,32150,43440,27150,,,HARYANA,,,,,Hyundai,Grand i10 Nios,Era
6434eaecaf924b64c96ce2d6,257,,397,Jaipur,,,543000,,500,,,,,1500,33447,,30,,,,,,,,53870,43440,48870,,,RAJASTHAN,,,,,Hyundai,Grand i10 Nios,Era
6434eaecaf924b64c96ce2d9,257,,484,Jalaun,,,543000,,500,,,,,1500,33447,,30,,,,,,,,48440,43440,43440,,,UTTAR PRADESH,,,,,Hyundai,Grand i10 Nios,Era
6434eaecaf924b64c96ce2da,257,,280,Jalgaon,,,543000,,500,,,,,1500,33447,,30,,,,,1294,,,64730,43440,108600,,,MAHARASHTRA,,,,,Hyundai,Grand i10 Nios,Era
6434eaecaf924b64c96ce2dc,257,,532,Jalpaiguri,,,543000,,500,,,,,1500,33447,,30,,,,,,,,59300,43440,29865,,,WEST BENGAL,,,,,Hyundai,Grand i10 Nios,Era
6434eaecaf924b64c96ce2eb,257,,400,Jodhpur,,,543000,,500,,,,,1500,33447,,30,,,,,,,,53870,43440,48870,,,RAJASTHAN,,,,,Hyundai,Grand i10 Nios,Era
6434eaecaf924b64c96ce2fb,257,,355,Karaikal,,,543000,,500,,,,,1500,33447,,30,,,,,1500,,,59300,43440,54300,,,PONDICHERRY,,,,,Hyundai,Grand i10 Nios,Era
6434eaecaf924b64c96ce2fc,257,,401,Karauli,,,543000,,500,,,,,1500,33447,,30,,,,,,,,53870,43440,48870,,,RAJASTHAN,,,,,Hyundai,Grand i10 Nios,Era
6434eaecaf924b64c96ce30c,257,,114,Kheda,,,543000,,500,,,,,1500,33447,,30,,,,,,,,30256,43440,50512,,,GUJARAT,,,,,Hyundai,Grand i10 Nios,Era
6434eaecaf924b64c96ce31b,257,,91,Korba,,,543000,,500,,,,,1500,33447,,30,,,,,,,,59300,43440,54300,,,CHATTISGARH,,,,,Hyundai,Grand i10 Nios,Era
6434eaecaf924b64c96ce31d,257,,402,Kota,,,543000,,500,,,,,1500,33447,,30,,,,,,,,53870,43440,48870,,,RAJASTHAN,,,,,Hyundai,Grand i10 Nios,Era
6434eaecaf924b64c96ce328,257,,491,Kushinagar,,,543000,,500,,,,,1500,33447,,30,,,,,,,,48440,43440,43440,,,UTTAR PRADESH,,,,,Hyundai,Grand i10 Nios,Era
6434eaecaf924b64c96ce32a,257,,221,Lakshadweep,,,543000,,500,,,,,1500,33447,,30,,,,,,,,64730,43440,59730,,,LAKSHADWEEP,,,,,Hyundai,Grand i10 Nios,Era
6434eaecaf924b64c96ce33c,257,,356,Mahe,,,543000,,500,,,,,1500,33447,,30,,,,,,,,64730,43440,59730,,,PONDICHERRY,,,,,Hyundai,Grand i10 Nios,Era
6434eaecaf924b64c96ce343,257,,147,Mandi,,,543000,,500,,,,,1500,33447,,30,,,,,,,,21290,,43440,,,HIMACHAL PRADESH,,,,,Hyundai,Grand i10 Nios,Era
6434eaecaf924b64c96ce347,257,,496,Mathura,,,543000,,500,,,,,1500,33447,,30,,,,,,,,48440,43440,43440,,,UTTAR PRADESH,,,,,Hyundai,Grand i10 Nios,Era
6434eaecaf924b64c96ce35e,257,,285,Nagpur,,,543000,,300,,5892,1360,,1500,30489,,30,,,,,1236,,2435,61775,43440,111622,,3999,MAHARASHTRA,,,,,Hyundai,Grand i10 Nios,Era
6434eaecaf924b64c96ce366,257,,94,Narayanpur,,,543000,,500,,,,,1500,33447,,30,,,,,,,,59300,43440,54300,,,CHATTISGARH,,,,,Hyundai,Grand i10 Nios,Era
6434eaecaf924b64c96ce36d,257,,250,Neemuch,,,543000,,500,,,,,1500,33447,,30,,,,,,,,48440,43440,43440,,,MADHYA PRADESH,,,,,Hyundai,Grand i10 Nios,Era
6434eaecaf924b64c96ce373,257,,412,North Sikkim,,,543000,,500,,,,,1500,33447,,30,,,,,,,,6800,43440,1800,,,SIKKIM,,,,,Hyundai,Grand i10 Nios,Era
6434eaecaf924b64c96ce386,257,,328,Phek,,,543000,,500,,,,,1500,33447,,30,,,,,,,,24276,,43440,,,NAGALAND,,,,,Hyundai,Grand i10 Nios,Era
6434eaecaf924b64c96ce389,257,,357,Pondicherry,,,543000,,500,,,,,1500,33447,,30,,,,,,,,26720,,43440,,,PONDICHERRY,,,,,Hyundai,Grand i10 Nios,Era
6434eaecaf924b64c96ce397,257,,97,Rajnandgaon,,,543000,,500,,,,,1500,33447,,30,,,,,,,,59300,43440,54300,,,CHATTISGARH,,,,,Hyundai,Grand i10 Nios,Era
6434eaecaf924b64c96ce39c,257,,254,Ratlam,,,543000,,500,,,,,1500,33447,,30,,,,,,,,48440,43440,43440,,,MADHYA PRADESH,,,,,Hyundai,Grand i10 Nios,Era
6434eaecaf924b64c96ce39d,257,,292,Ratnagiri,,,543000,,500,,,,,1500,33447,,30,,,,,1294,,,64730,43440,108600,,,MAHARASHTRA,,,,,Hyundai,Grand i10 Nios,Era
6434eaecaf924b64c96ce39f,257,,162,Reasi,,,543000,,500,,,,,1500,33447,,30,,,,,,,,43010,,43440,,,JAMMU & KASHMIR,,,,,Hyundai,Grand i10 Nios,Era
6434eaecaf924b64c96ce3b6,257,,294,Satara,,,543000,,500,,,,,1500,33447,,30,,,,,1294,,,64730,43440,108600,,,MAHARASHTRA,,,,,Hyundai,Grand i10 Nios,Era
6434eaecaf924b64c96ce3c2,257,,75,Sheohar,,,543000,,500,,,,,1500,33447,,30,,,,,,,,53870,,43440,,,BIHAR,,,,,Hyundai,Grand i10 Nios,Era
6434eaecaf924b64c96ce3c5,257,,205,Shimoga,,,543000,,500,,,,,1500,33447,,30,,,,,1000,,,81020,43440,76020,,,KARNATAKA,,,,,Hyundai,Grand i10 Nios,Era
6434eaecaf924b64c96ce3d9,257,,44,Sonitpur,,,543000,,500,,,,,1500,33447,,30,,,,,,,,37580,,43440,,,ASSAM,,,,,Hyundai,Grand i10 Nios,Era
6434eaecaf924b64c96ce3da,257,,312,South Garo Hills,,,543000,,500,,,,,1500,33447,,30,,,,,,,,14000,,43440,,,MEGHALAYA,,,,,Hyundai,Grand i10 Nios,Era
6434eaecaf924b64c96ce3e1,257,7500,354,Sundergarh,,,528590,,500,,4800,,,,28114,,30,,,,,,,,47287,42287,42287,,,ODISHA,,,,,Hyundai,Grand i10 Nios,Era
6434eaecaf924b64c96ce407,257,,124,Valsad,,,543000,,500,,,,,1500,33447,,30,,,,,,,,30256,43440,50512,,,GUJARAT,,,,,Hyundai,Grand i10 Nios,Era
6434eaecaf924b64c96ce409,257,,439,Vellore,,,543000,,500,,,,,1500,33447,,30,,,,,1500,,,59300,43440,54300,,,TAMIL NADU,,,,,Hyundai,Grand i10 Nios,Era
6434eaecaf924b64c96ce40c,257,,441,Virudhunagar,,,543000,,500,,,,,1500,33447,,30,,,,,1500,,,59300,43440,54300,,,TAMIL NADU,,,,,Hyundai,Grand i10 Nios,Era
6434eaecaf924b64c96ce41f,262,,453,Agra,,,716100,,500,,,,,1500,39639,,30,,,,,,,,62288,57288,57288,,,UTTAR PRADESH,,,,,Hyundai,Grand i10 Nios,Magna CNG
6434eaecaf924b64c96ce432,262,,456,Auraiya,,,716100,,500,,,,,1500,39639,,30,,,,,,,,62288,57288,57288,,,UTTAR PRADESH,,,,,Hyundai,Grand i10 Nios,Magna CNG
6434eaecaf924b64c96ce439,262,9500,333,Balangir,,,716100,,500,,5280,,,1500,35965,,30,,,,,,,,59528,,57288,,3999,ODISHA,,,,,Hyundai,Grand i10 Nios,Magna CNG
6434eaecaf924b64c96ce43f,262,,48,Banka,,,716100,,500,,,,,1500,39639,,30,,,,,,,,69449,,57288,,,BIHAR,,,,,Hyundai,Grand i10 Nios,Magna CNG
6434eaecaf924b64c96ce440,262,,527,Bankura,,,716100,,500,,,,,1500,39639,,30,,,,,,,,76610,57288,39386,,,WEST BENGAL,,,,,Hyundai,Grand i10 Nios,Magna CNG
6434eaecaf924b64c96ce447,262,,385,Barmer,,,716100,,500,,,,,1500,39639,,30,,,,,,,,76610,,57288,,,RAJASTHAN,,,,,Hyundai,Grand i10 Nios,Magna CNG
6434eaecaf924b64c96ce44f,262,,49,Begusarai,,,716100,,500,,,,,1500,39639,,30,,,,,,,,69449,,57288,,,BIHAR,,,,,Hyundai,Grand i10 Nios,Magna CNG
6434eaecaf924b64c96ce454,262,,50,Bhagalpur,,,716100,,500,,,,,1500,39639,,30,,,,,,,,69449,,57288,,,BIHAR,,,,,Hyundai,Grand i10 Nios,Magna CNG
6434eaecaf924b64c96ce465,262,,27,Bongaigaon,,,716100,,500,,5891,,,1500,39639,,30,,,3894,,,,,49183,,57288,,,ASSAM,,,,,Hyundai,Grand i10 Nios,Magna CNG
6434eaecaf924b64c96ce468,262,,152,Budgam,,,716100,,500,,,,,1500,39639,,30,,,,,,,,5000,,57288,,,JAMMU & KASHMIR,,,,,Hyundai,Grand i10 Nios,Magna CNG
6434eaecaf924b64c96ce471,262,,315,Champhai,,,716100,,500,,,,,1500,39639,,30,,,,,,,,35434,,57288,,,MIZORAM,,,,,Hyundai,Grand i10 Nios,Magna CNG
6434eaecaf924b64c96ce477,262,,12,Changlang,,,716100,,500,,,,,1500,39639,,30,,,,,,,,5000,,57288,,,ARUNACHAL PRADESH,,,,,Hyundai,Grand i10 Nios,Magna CNG
6434eaecaf924b64c96ce47d,262,,192,Chitradurga,,,716100,,500,,,,,1500,39639,,30,,,,,1000,,,116282,,57288,,,KARNATAKA,,,,,Hyundai,Grand i10 Nios,Magna CNG
6434eaecaf924b64c96ce480,262,,390,Chittorgarh,,,716100,,500,,,,,1500,39639,,30,,,,,,,,76610,,57288,,,RAJASTHAN,,,,,Hyundai,Grand i10 Nios,Magna CNG
6434eaecaf924b64c96ce246,257,,51,Bhojpur,,,543000,,500,,,,,1500,33447,,30,,,,,,,,53870,,43440,,,BIHAR,,,,,Hyundai,Grand i10 Nios,Era
6434eaecaf924b64c96ce254,257,,389,Bundi,,,543000,,500,,,,,1500,33447,,30,,,,,,,,53870,43440,48870,,,RAJASTHAN,,,,,Hyundai,Grand i10 Nios,Era
6434eaecaf924b64c96ce255,257,,230,Burhanpur,,,543000,,500,,,,,1500,33447,,30,,,,,,,,48440,43440,43440,,,MADHYA PRADESH,,,,,Hyundai,Grand i10 Nios,Era
6434eaecaf924b64c96ce262,257,,166,Chatra,,,543000,,500,,,,,1500,33447,,30,,,,,,,,30256,,43440,,,JHARKHAND,,,,,Hyundai,Grand i10 Nios,Era
6434eaecaf924b64c96ce29b,257,,170,East Singhbhum,,,543000,,500,,,,,1500,33447,,30,,,,,,,,30256,,43440,,,JHARKHAND,,,,,Hyundai,Grand i10 Nios,Era
6434eaecaf924b64c96ce2a7,257,,363,Fazilka,,,543000,,500,,,,,1500,33447,,30,,,,,,,,42884,43440,37884,,,PUNJAB,,,,,Hyundai,Grand i10 Nios,Era
6434eaecaf924b64c96ce2b8,257,,480,Gonda,,,543000,,500,,,,,1500,33447,,30,,,,,,,,48440,43440,43440,,,UTTAR PRADESH,,,,,Hyundai,Grand i10 Nios,Era
6434eaecaf924b64c96ce2c8,257,,197,Hassan,,,543000,,500,,,,,1500,33447,,30,,,,,1000,,,81020,43440,76020,,,KARNATAKA,,,,,Hyundai,Grand i10 Nios,Era
6434eaecaf924b64c96ce2ca,257,,198,Haveri,,,543000,,500,,,,,1500,33447,,30,,,,,1000,,,81020,43440,76020,,,KARNATAKA,,,,,Hyundai,Grand i10 Nios,Era
6434eaecaf924b64c96ce2ce,257,,241,Hoshangabad,,,543000,,500,,,,,1500,33447,,30,,,,,,,,48440,43440,43440,,,MADHYA PRADESH,,,,,Hyundai,Grand i10 Nios,Era
6434eaecaf924b64c96ce2d0,257,,531,Howrah,,,543000,,500,,,,,1500,33447,,30,,,,,,,,59300,43440,29865,,,WEST BENGAL,,,,,Hyundai,Grand i10 Nios,Era
6434eaecaf924b64c96ce2dd,257,2550,154,Jammu,,,543000,,200,,,,,1500,30976,,30,,,,,,,,60585,,43440,,3999,JAMMU & KASHMIR,,,,,Hyundai,Grand i10 Nios,Era
